"id,value,"
"Product_Title.Dove Purel.three_Purchased_Title,"
"Product_Title.Dove Purel.three_Purchased_Title.Skintimate,1"
"Product_Title.Degree Dry,"
"Product_Title.Degree Dry.one_Purchased_Title,"
"Product_Title.Degree Dry.one_Purchased_Title.Degree Dry,1"
"Product_Title.Degree Dry.two_Purchased_Title,"
"Product_Title.Degree Dry.two_Purchased_Title.Glad Tall ,1"
"Product_Title.Degree Dry.three_Purchased_Title,"
"Product_Title.Degree Dry.three_Purchased_Title.Are You My,1"
"Product_Title.Nexxus Max,"
"Product_Title.Nexxus Max.one_Purchased_Title,"
"Product_Title.Nexxus Max.one_Purchased_Title.NEXXUS Vol,1"
"Product_Title.Nexxus Max.two_Purchased_Title,"
"Product_Title.Nexxus Max.two_Purchased_Title.Nexxus Col,1"
"Product_Title.Nexxus Max.three_Purchased_Title,"
"Product_Title.Nexxus Max.three_Purchased_Title.Olay Total,1"
"Product_Title.AXE Dry Sp,"
"Product_Title.AXE Dry Sp.one_Purchased_Title,"
"Product_Title.AXE Dry Sp.one_Purchased_Title.AXE Body W,1"
"Product_Title.AXE Dry Sp.two_Purchased_Title,"
"Product_Title.AXE Dry Sp.two_Purchased_Title.Factfulnes,1"
"Product_Title.AXE Dry Sp.three_Purchased_Title,"
"Product_Title.AXE Dry Sp.three_Purchased_Title.Dr. Bronne,1"
"Product_Title.Dove go fr,"
"Product_Title.Dove go fr.one_Purchased_Title,"
"Product_Title.Dove go fr.one_Purchased_Title.Dove Body ,1"
"Product_Title.Dove go fr.two_Purchased_Title,"
"Product_Title.Dove go fr.two_Purchased_Title.Crest 3D W,1"
"Product_Title.Dove go fr.three_Purchased_Title,"
"Product_Title.Dove go fr.three_Purchased_Title.Q-tips Cot,1"
"Product_Title.Simple Fac,"
"Product_Title.Simple Fac.one_Purchased_Title,"
"Product_Title.Simple Fac.one_Purchased_Title.Simple Kin,1"
"Product_Title.Simple Fac.two_Purchased_Title,"
"Product_Title.Simple Fac.two_Purchased_Title.Simple Fac,1"
"Product_Title.Simple Fac.three_Purchased_Title,"
"Product_Title.Simple Fac.three_Purchased_Title.Simple Kin,1"
"Product_Title.AXE Body W,"
"Product_Title.AXE Body W.one_Purchased_Title,"
"Product_Title.AXE Body W.one_Purchased_Title.AXE Body W,1"
"Product_Title.AXE Body W.two_Purchased_Title,"
"Product_Title.AXE Body W.two_Purchased_Title.AXE Deodor,1"
"Product_Title.AXE Body W.three_Purchased_Title,"
"Product_Title.AXE Body W.three_Purchased_Title.Educationa,1"
"Product_Title.Dove Dry S,"
"Product_Title.Dove Dry S.one_Purchased_Title,"
"Product_Title.Dove Dry S.one_Purchased_Title.National G,1"
"Product_Title.Dove Dry S.two_Purchased_Title,"
"Product_Title.Dove Dry S.two_Purchased_Title.The Grapes,1"
"Product_Title.Dove Dry S.three_Purchased_Title,"
"Product_Title.Dove Dry S.three_Purchased_Title.Yunus Emre,1"
"Product_Title.Lipton Gre,"
"Product_Title.Lipton Gre.one_Purchased_Title,"
"Product_Title.Lipton Gre.one_Purchased_Title.The Strang,1"
"Product_Title.Lipton Gre.two_Purchased_Title,"
"Product_Title.Lipton Gre.two_Purchased_Title.Brave Dad:,1"
"Product_Title.Lipton Gre.three_Purchased_Title,"
"Product_Title.Lipton Gre.three_Purchased_Title.Julius Cae,1"
"Product_Title.Simple Fac,"
"Product_Title.Simple Fac.one_Purchased_Title,"
"Product_Title.Simple Fac.one_Purchased_Title.Simple Fac,1"
"Product_Title.Simple Fac.two_Purchased_Title,"
"Product_Title.Simple Fac.two_Purchased_Title.Simple Kin,1"
"Product_Title.Simple Fac.three_Purchased_Title,"
"Product_Title.Simple Fac.three_Purchased_Title.Simple Kin,1"
"Product_Title.AXE Natura,"
"Product_Title.AXE Natura.one_Purchased_Title,"
"Product_Title.AXE Natura.one_Purchased_Title.Crest 3D W,1"
"Product_Title.AXE Natura.two_Purchased_Title,"
"Product_Title.AXE Natura.two_Purchased_Title.AXE Messy ,1"
"Product_Title.AXE Natura.three_Purchased_Title,"
"Product_Title.AXE Natura.three_Purchased_Title.AXE Messy ,1"
"Product_Title.Dove Men+C,"
"Product_Title.Dove Men+C.one_Purchased_Title,"
"Product_Title.Dove Men+C.one_Purchased_Title.Degree Men,1"
"Product_Title.Dove Men+C.two_Purchased_Title,"
"Product_Title.Dove Men+C.two_Purchased_Title.Dove Men+C,1"
"Product_Title.Dove Men+C.three_Purchased_Title,"
"Product_Title.Dove Men+C.three_Purchased_Title.Gold Toe M,1"
"Product_Title.Dove go fr,"
"Product_Title.Dove go fr.one_Purchased_Title,"
"Product_Title.Dove go fr.one_Purchased_Title.Pantene Ar,1"
"Product_Title.Dove go fr.two_Purchased_Title,"
"Product_Title.Dove go fr.two_Purchased_Title.Dove go fr,1"
"Product_Title.Dove go fr.three_Purchased_Title,"
"Product_Title.Dove go fr.three_Purchased_Title.Skintimate,1"
"Product_Title.Vaseline L,"
"Product_Title.Vaseline L.one_Purchased_Title,"
"Product_Title.Vaseline L.one_Purchased_Title.Olay Quenc,1"
"Product_Title.Vaseline L.two_Purchased_Title,"
"Product_Title.Vaseline L.two_Purchased_Title.Coty Airsp,1"
"Product_Title.Vaseline L.three_Purchased_Title,"
"Product_Title.Vaseline L.three_Purchased_Title.Burt's Bee,1"
"Product_Title.Caress Bea,"
"Product_Title.Caress Bea.one_Purchased_Title,"
"Product_Title.Caress Bea.one_Purchased_Title.Dove go fr,1"
"Product_Title.Caress Bea.two_Purchased_Title,"
"Product_Title.Caress Bea.two_Purchased_Title.Glad Tall ,1"
"Product_Title.Caress Bea.three_Purchased_Title,"
"Product_Title.Caress Bea.three_Purchased_Title.Dove Purel,1"
"Product_Title.AXE Dry Sp,"
"Product_Title.AXE Dry Sp.one_Purchased_Title,"
"Product_Title.AXE Dry Sp.one_Purchased_Title.The Day th,1"
"Product_Title.AXE Dry Sp.two_Purchased_Title,"
"Product_Title.AXE Dry Sp.two_Purchased_Title.The Book w,1"
"Product_Title.AXE Dry Sp.three_Purchased_Title,"
"Product_Title.AXE Dry Sp.three_Purchased_Title.Press Here,1"
"Product_Title.AXE Hair S,"
"Product_Title.AXE Hair S.one_Purchased_Title,"
"Product_Title.AXE Hair S.one_Purchased_Title.The Essent,1"
"Product_Title.AXE Hair S.two_Purchased_Title,"
"Product_Title.AXE Hair S.two_Purchased_Title.Thomas & F,1"
"Product_Title.AXE Hair S.three_Purchased_Title,"
"Product_Title.AXE Hair S.three_Purchased_Title.Your Money,1"
"Product_Title.Dove Men+C,"
"Product_Title.Dove Men+C.one_Purchased_Title,"
"Product_Title.Dove Men+C.one_Purchased_Title.Dove Men+C,1"
"Product_Title.Dove Men+C.two_Purchased_Title,"
"Product_Title.Dove Men+C.two_Purchased_Title.Degree Men,1"
"Product_Title.Dove Men+C.three_Purchased_Title,"
"Product_Title.Dove Men+C.three_Purchased_Title.Q-tips Cot,1"
"Product_Title.Simple Kin,"
"Product_Title.Simple Kin.one_Purchased_Title,"
"Product_Title.Simple Kin.one_Purchased_Title.Aztec Secr,1"
"Product_Title.Simple Kin.two_Purchased_Title,"
"Product_Title.Simple Kin.two_Purchased_Title.Thayer - W,1"
"Product_Title.Simple Kin.three_Purchased_Title,"
"Product_Title.Simple Kin.three_Purchased_Title.St. Ives G,1"
"Product_Title.Dove Advan,"
"Product_Title.Dove Advan.one_Purchased_Title,"
"Product_Title.Dove Advan.one_Purchased_Title.L'Oréal P,1"
"Product_Title.Dove Advan.two_Purchased_Title,"
"Product_Title.Dove Advan.two_Purchased_Title.Degree Dry,1"
"Product_Title.Dove Advan.three_Purchased_Title,"
"Product_Title.Dove Advan.three_Purchased_Title.Q-tips Cot,1"
"Product_Title.Dove Men+C,"
"Product_Title.Dove Men+C.one_Purchased_Title,"
"Product_Title.Dove Men+C.one_Purchased_Title.Q-tips Cot,1"
"Product_Title.Dove Men+C.two_Purchased_Title,"
"Product_Title.Dove Men+C.two_Purchased_Title.Dove Men+C,1"
"Product_Title.Dove Men+C.three_Purchased_Title,"
"Product_Title.Dove Men+C.three_Purchased_Title.Dawn Ultra,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.Degree Ult,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.Degree Men,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.Degree Men,1"
"Product_Title.Suave Prof,"
"Product_Title.Suave Prof.one_Purchased_Title,"
"Product_Title.Suave Prof.one_Purchased_Title.Living the,1"
"Product_Title.Suave Prof.two_Purchased_Title,"
"Product_Title.Suave Prof.two_Purchased_Title.How to Use,1"
"Product_Title.Suave Prof.three_Purchased_Title,"
"Product_Title.Suave Prof.three_Purchased_Title.Glass Hous,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.Suave Anti,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.Tide To Go,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.Right Guar,1"
"Product_Title.St. Ives A,"
"Product_Title.St. Ives A.one_Purchased_Title,"
"Product_Title.St. Ives A.one_Purchased_Title.St. Ives R,1"
"Product_Title.St. Ives A.two_Purchased_Title,"
"Product_Title.St. Ives A.two_Purchased_Title.St. Ives  ,1"
"Product_Title.St. Ives A.three_Purchased_Title,"
"Product_Title.St. Ives A.three_Purchased_Title.Thayer - W,1"
"Product_Title.Dove Men+C,"
"Product_Title.Dove Men+C.one_Purchased_Title,"
"Product_Title.Dove Men+C.one_Purchased_Title.Dove Men+C,1"
"Product_Title.Dove Men+C.two_Purchased_Title,"
"Product_Title.Dove Men+C.two_Purchased_Title.Dove Men +,1"
"Product_Title.Dove Men+C.three_Purchased_Title,"
"Product_Title.Dove Men+C.three_Purchased_Title.Colgate To,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.Colgate To,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.Degree Men,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.Gillette F,1"
"Product_Title.Dove Men+C,"
"Product_Title.Dove Men+C.one_Purchased_Title,"
"Product_Title.Dove Men+C.one_Purchased_Title.Dove Men+C,1"
"Product_Title.Dove Men+C.two_Purchased_Title,"
"Product_Title.Dove Men+C.two_Purchased_Title.Crest 3D W,1"
"Product_Title.Dove Men+C.three_Purchased_Title,"
"Product_Title.Dove Men+C.three_Purchased_Title.Crest Comp,1"
"Product_Title.Dove Clini,"
"Product_Title.Dove Clini.one_Purchased_Title,"
"Product_Title.Dove Clini.one_Purchased_Title.Degree Wom,1"
"Product_Title.Dove Clini.two_Purchased_Title,"
"Product_Title.Dove Clini.two_Purchased_Title.Suave  Coc,1"
"Product_Title.Dove Clini.three_Purchased_Title,"
"Product_Title.Dove Clini.three_Purchased_Title.Battle Hym,1"
"Product_Title.St. Ives R,"
"Product_Title.St. Ives R.one_Purchased_Title,"
"Product_Title.St. Ives R.one_Purchased_Title.St. Ives  ,1"
"Product_Title.St. Ives R.two_Purchased_Title,"
"Product_Title.St. Ives R.two_Purchased_Title.Tree Hut S,1"
"Product_Title.St. Ives R.three_Purchased_Title,"
"Product_Title.St. Ives R.three_Purchased_Title.St. Ives B,1"
"Product_Title.Vaseline I,"
"Product_Title.Vaseline I.one_Purchased_Title,"
"Product_Title.Vaseline I.one_Purchased_Title.Olay Regen,1"
"Product_Title.Vaseline I.two_Purchased_Title,"
"Product_Title.Vaseline I.two_Purchased_Title.Killers of,1"
"Product_Title.Vaseline I.three_Purchased_Title,"
"Product_Title.Vaseline I.three_Purchased_Title.Small Grea,1"
"Product_Title.Pond's Cle,"
"Product_Title.Pond's Cle.one_Purchased_Title,"
"Product_Title.Pond's Cle.one_Purchased_Title.Mind of th,1"
"Product_Title.Pond's Cle.two_Purchased_Title,"
"Product_Title.Pond's Cle.two_Purchased_Title.Jesus Amon,1"
"Product_Title.Pond's Cle.three_Purchased_Title,"
"Product_Title.Pond's Cle.three_Purchased_Title.Planet Dog,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Seventh Ge,1"
"Product_Title.Simple Kin,"
"Product_Title.Simple Kin.one_Purchased_Title,"
"Product_Title.Simple Kin.one_Purchased_Title.Simple Fac,1"
"Product_Title.Simple Kin.two_Purchased_Title,"
"Product_Title.Simple Kin.two_Purchased_Title.Simple Fac,1"
"Product_Title.Simple Kin.three_Purchased_Title,"
"Product_Title.Simple Kin.three_Purchased_Title.Simple Fac,1"
"Product_Title.Dove Body ,"
"Product_Title.Dove Body .one_Purchased_Title,"
"Product_Title.Dove Body .one_Purchased_Title.Bananas, 1,1"
"Product_Title.Dove Body .two_Purchased_Title,"
"Product_Title.Dove Body .two_Purchased_Title.Dove Advan,1"
"Product_Title.Dove Body .three_Purchased_Title,"
"Product_Title.Dove Body .three_Purchased_Title.Organic Gr,1"
"Product_Title.Simple Fac,"
"Product_Title.Simple Fac.one_Purchased_Title,"
"Product_Title.Simple Fac.one_Purchased_Title.Simple Kin,1"
"Product_Title.Simple Fac.two_Purchased_Title,"
"Product_Title.Simple Fac.two_Purchased_Title.Q-tips Cot,1"
"Product_Title.Simple Fac.three_Purchased_Title,"
"Product_Title.Simple Fac.three_Purchased_Title.Thayer - W,1"
"Product_Title.Lipton Bla,"
"Product_Title.Lipton Bla.one_Purchased_Title,"
"Product_Title.Lipton Bla.one_Purchased_Title.Creative H,1"
"Product_Title.Lipton Bla.two_Purchased_Title,"
"Product_Title.Lipton Bla.two_Purchased_Title.Sketch Sur,1"
"Product_Title.Lipton Bla.three_Purchased_Title,"
"Product_Title.Lipton Bla.three_Purchased_Title.The World ,1"
"Product_Title.Lipton Gre,"
"Product_Title.Lipton Gre.one_Purchased_Title,"
"Product_Title.Lipton Gre.one_Purchased_Title.Cicero: Se,1"
"Product_Title.Lipton Gre.two_Purchased_Title,"
"Product_Title.Lipton Gre.two_Purchased_Title.Death With,1"
"Product_Title.Lipton Gre.three_Purchased_Title,"
"Product_Title.Lipton Gre.three_Purchased_Title.Eat, Drink,1"
"Product_Title.Pond's Col,"
"Product_Title.Pond's Col.one_Purchased_Title,"
"Product_Title.Pond's Col.one_Purchased_Title.Your Money,1"
"Product_Title.Pond's Col.two_Purchased_Title,"
"Product_Title.Pond's Col.two_Purchased_Title.Baby Steps,1"
"Product_Title.Pond's Col.three_Purchased_Title,"
"Product_Title.Pond's Col.three_Purchased_Title.OXO Good G,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Seventh Ge,1"
"Product_Title.Dove Advan,"
"Product_Title.Dove Advan.one_Purchased_Title,"
"Product_Title.Dove Advan.one_Purchased_Title.Dove go fr,1"
"Product_Title.Dove Advan.two_Purchased_Title,"
"Product_Title.Dove Advan.two_Purchased_Title.Crest Comp,1"
"Product_Title.Dove Advan.three_Purchased_Title,"
"Product_Title.Dove Advan.three_Purchased_Title.Gillette V,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Seventh Ge,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.Colgate To,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.Biotrue Co,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.Degree Men,1"
"Product_Title.Dove Body ,"
"Product_Title.Dove Body .one_Purchased_Title,"
"Product_Title.Dove Body .one_Purchased_Title.Dove Body ,1"
"Product_Title.Dove Body .two_Purchased_Title,"
"Product_Title.Dove Body .two_Purchased_Title.As I Am Do,1"
"Product_Title.Dove Body .three_Purchased_Title,"
"Product_Title.Dove Body .three_Purchased_Title.Medline Al,1"
"Product_Title.Vaseline L,"
"Product_Title.Vaseline L.one_Purchased_Title,"
"Product_Title.Vaseline L.one_Purchased_Title.Q-tips Cot,1"
"Product_Title.Vaseline L.two_Purchased_Title,"
"Product_Title.Vaseline L.two_Purchased_Title.Thayer - W,1"
"Product_Title.Vaseline L.three_Purchased_Title,"
"Product_Title.Vaseline L.three_Purchased_Title.NYX PROFES,1"
"Product_Title.Nexxus Sha,"
"Product_Title.Nexxus Sha.one_Purchased_Title,"
"Product_Title.Nexxus Sha.one_Purchased_Title.Nexxus Hum,1"
"Product_Title.Nexxus Sha.two_Purchased_Title,"
"Product_Title.Nexxus Sha.two_Purchased_Title.Nexxus Hum,1"
"Product_Title.Nexxus Sha.three_Purchased_Title,"
"Product_Title.Nexxus Sha.three_Purchased_Title.Glad Tall ,1"
"Product_Title.Suave Men ,"
"Product_Title.Suave Men .one_Purchased_Title,"
"Product_Title.Suave Men .one_Purchased_Title.NIVEA Men ,1"
"Product_Title.Suave Men .two_Purchased_Title,"
"Product_Title.Suave Men .two_Purchased_Title.Gillette C,1"
"Product_Title.Suave Men .three_Purchased_Title,"
"Product_Title.Suave Men .three_Purchased_Title.Dove Men+C,1"
"Product_Title.St. Ives E,"
"Product_Title.St. Ives E.one_Purchased_Title,"
"Product_Title.St. Ives E.one_Purchased_Title.St. Ives  ,1"
"Product_Title.St. Ives E.two_Purchased_Title,"
"Product_Title.St. Ives E.two_Purchased_Title.L'Oréal P,1"
"Product_Title.St. Ives E.three_Purchased_Title,"
"Product_Title.St. Ives E.three_Purchased_Title.St. Ives E,1"
"Product_Title.Q-tips Cot,"
"Product_Title.Q-tips Cot.one_Purchased_Title,"
"Product_Title.Q-tips Cot.one_Purchased_Title.Brita Stan,1"
"Product_Title.Q-tips Cot.two_Purchased_Title,"
"Product_Title.Q-tips Cot.two_Purchased_Title.something ,1"
"Product_Title.Q-tips Cot.three_Purchased_Title,"
"Product_Title.Q-tips Cot.three_Purchased_Title.Mo' Meta B,1"
"Product_Title.Lipton Bla,"
"Product_Title.Lipton Bla.one_Purchased_Title,"
"Product_Title.Lipton Bla.one_Purchased_Title.Peterson M,1"
"Product_Title.Lipton Bla.two_Purchased_Title,"
"Product_Title.Lipton Bla.two_Purchased_Title.6in USB 2.,1"
"Product_Title.Lipton Bla.three_Purchased_Title,"
"Product_Title.Lipton Bla.three_Purchased_Title.Lipton Gre,1"
"Product_Title.AXE Antipe,"
"Product_Title.AXE Antipe.one_Purchased_Title,"
"Product_Title.AXE Antipe.one_Purchased_Title.Gold Toe M,1"
"Product_Title.AXE Antipe.two_Purchased_Title,"
"Product_Title.AXE Antipe.two_Purchased_Title.Neosporin ,1"
"Product_Title.AXE Antipe.three_Purchased_Title,"
"Product_Title.AXE Antipe.three_Purchased_Title.CloSYS Ori,1"
"Product_Title.St. Ives  ,"
"Product_Title.St. Ives  .one_Purchased_Title,"
"Product_Title.St. Ives  .one_Purchased_Title.St. Ives R,1"
"Product_Title.St. Ives  .two_Purchased_Title,"
"Product_Title.St. Ives  .two_Purchased_Title.Thayer - W,1"
"Product_Title.St. Ives  .three_Purchased_Title,"
"Product_Title.St. Ives  .three_Purchased_Title.St. Ives A,1"
"Product_Title.Dove Advan,"
"Product_Title.Dove Advan.one_Purchased_Title,"
"Product_Title.Dove Advan.one_Purchased_Title.Crest 3D W,1"
"Product_Title.Dove Advan.two_Purchased_Title,"
"Product_Title.Dove Advan.two_Purchased_Title.Q-tips Cot,1"
"Product_Title.Dove Advan.three_Purchased_Title,"
"Product_Title.Dove Advan.three_Purchased_Title.Gillette V,1"
"Product_Title.St. Ives P,"
"Product_Title.St. Ives P.one_Purchased_Title,"
"Product_Title.St. Ives P.one_Purchased_Title.St. Ives A,1"
"Product_Title.St. Ives P.two_Purchased_Title,"
"Product_Title.St. Ives P.two_Purchased_Title.Crest 3D W,1"
"Product_Title.St. Ives P.three_Purchased_Title,"
"Product_Title.St. Ives P.three_Purchased_Title.Q-tips Cot,1"
"Product_Title.AXE Body W,"
"Product_Title.AXE Body W.one_Purchased_Title,"
"Product_Title.AXE Body W.one_Purchased_Title.AXE Body W,1"
"Product_Title.AXE Body W.two_Purchased_Title,"
"Product_Title.AXE Body W.two_Purchased_Title.Q-tips Cot,1"
"Product_Title.AXE Body W.three_Purchased_Title,"
"Product_Title.AXE Body W.three_Purchased_Title.Gillette S,1"
"Product_Title.Lipton Col,"
"Product_Title.Lipton Col.one_Purchased_Title,"
"Product_Title.Lipton Col.one_Purchased_Title.The Sandma,1"
"Product_Title.Lipton Col.two_Purchased_Title,"
"Product_Title.Lipton Col.two_Purchased_Title.I Can Do I,1"
"Product_Title.Lipton Col.three_Purchased_Title,"
"Product_Title.Lipton Col.three_Purchased_Title.My Cousin ,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Pampers Sw,1"
"Product_Title.Pond's Cor,"
"Product_Title.Pond's Cor.one_Purchased_Title,"
"Product_Title.Pond's Cor.one_Purchased_Title.Pond's Rej,1"
"Product_Title.Pond's Cor.two_Purchased_Title,"
"Product_Title.Pond's Cor.two_Purchased_Title.Thayers Al,1"
"Product_Title.Pond's Cor.three_Purchased_Title,"
"Product_Title.Pond's Cor.three_Purchased_Title.Aztec Secr,1"
"Product_Title.Suave Kids,"
"Product_Title.Suave Kids.one_Purchased_Title,"
"Product_Title.Suave Kids.one_Purchased_Title.Tom's of M,1"
"Product_Title.Suave Kids.two_Purchased_Title,"
"Product_Title.Suave Kids.two_Purchased_Title.Suave Kids,1"
"Product_Title.Suave Kids.three_Purchased_Title,"
"Product_Title.Suave Kids.three_Purchased_Title.Neutrogena,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.How to Dri,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Land O Lak,1"
"Product_Title.Lever 2000,"
"Product_Title.Lever 2000.one_Purchased_Title,"
"Product_Title.Lever 2000.one_Purchased_Title.Dove go fr,1"
"Product_Title.Lever 2000.two_Purchased_Title,"
"Product_Title.Lever 2000.two_Purchased_Title.Katy and t,1"
"Product_Title.Lever 2000.three_Purchased_Title,"
"Product_Title.Lever 2000.three_Purchased_Title.Babar's Yo,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.Degree Men,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.Crest Comp,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.Crest Pro-,1"
"Product_Title.Dove go fr,"
"Product_Title.Dove go fr.one_Purchased_Title,"
"Product_Title.Dove go fr.one_Purchased_Title.Q-tips Cot,1"
"Product_Title.Dove go fr.two_Purchased_Title,"
"Product_Title.Dove go fr.two_Purchased_Title.Crest 3D W,1"
"Product_Title.Dove go fr.three_Purchased_Title,"
"Product_Title.Dove go fr.three_Purchased_Title.Dove Purel,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Seventh Ge,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.Crest 3D W,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.Q-tips Cot,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.Dove Men+C,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.Crest Comp,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.Gillette F,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.Hanes Men',1"
"Product_Title.Q-tips Cot,"
"Product_Title.Q-tips Cot.one_Purchased_Title,"
"Product_Title.Q-tips Cot.one_Purchased_Title.Crest 3D W,1"
"Product_Title.Q-tips Cot.two_Purchased_Title,"
"Product_Title.Q-tips Cot.two_Purchased_Title.Oral-B Gli,1"
"Product_Title.Q-tips Cot.three_Purchased_Title,"
"Product_Title.Q-tips Cot.three_Purchased_Title.Crest Scop,1"
"Product_Title.Simple Kin,"
"Product_Title.Simple Kin.one_Purchased_Title,"
"Product_Title.Simple Kin.one_Purchased_Title.Allegedly,1"
"Product_Title.Simple Kin.two_Purchased_Title,"
"Product_Title.Simple Kin.two_Purchased_Title.USA TODAY ,1"
"Product_Title.Simple Kin.three_Purchased_Title,"
"Product_Title.Simple Kin.three_Purchased_Title.St. Ives A,1"
"Product_Title.Suave  Swe,"
"Product_Title.Suave  Swe.one_Purchased_Title,"
"Product_Title.Suave  Swe.one_Purchased_Title.Degree Men,1"
"Product_Title.Suave  Swe.two_Purchased_Title,"
"Product_Title.Suave  Swe.two_Purchased_Title.Crest 3D W,1"
"Product_Title.Suave  Swe.three_Purchased_Title,"
"Product_Title.Suave  Swe.three_Purchased_Title.Wet Brush ,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Green Work,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
